External;Polygons;IV;Samples;Base;Class;Producer;User;F1
COS_HRL;100;YES;7000;Base 3;rice field;0,874887892;0,741261398;0,802550391
COS_HRL;100;YES;7000;Base 3;S_vegetation;0,098901099;0,425675676;0,160509554
COS_HRL;100;YES;7000;Base 3;shrubland;0,534714231;0,537808642;0,536256972
COS_HRL;100;YES;7000;Base 3;urban;0,871338311;0,612187248;0,719127755
COS_HRL;100;YES;7000;Base 3;water;0,884538819;0,957614943;0,919627458
COS_HRL;100;YES;7000;Base 3;wetland;0,477486911;0,788927336;0,594911937
COS_HRL;100;YES;7000;Base 3;A_grassland;0,446028513;0,363485477;0,400548697
COS_HRL;100;YES;7000;Base 3;baresoil;0,776960784;0,680549592;0,725566491
COS_HRL;100;YES;7000;Base 3;broadleaf;0,656540084;0,661564626;0,659042778
COS_HRL;100;YES;7000;Base 3;conifers;0,68032057;0,673424416;0,676854928
COS_HRL;100;YES;7000;Base 3;irrigated;0,26806607;0,433983287;0,331418847
COS_HRL;100;YES;7000;Base 3;N_grassland;0,253018661;0,291956935;0,271096736
COS_HRL;100;YES;7000;Base 3;rainfed;0,400264201;0,253875157;0,310689567
COS_HRL;100;YES;7000;Base 3;rice field;0,769449715;0,682659933;0,723461195
COS_HRL;100;YES;7000;Base 3;S_vegetation;0,104384134;0,297619048;0,154559505
COS_HRL;100;YES;7000;Base 3;shrubland;0,506793478;0,506793478;0,506793478
COS_HRL;100;YES;7000;Base 3;urban;0,915022762;0,70719312;0,797794928
COS_HRL;100;YES;7000;Base 3;water;0,854244527;0,985828712;0,915331808
COS_HRL;100;YES;7000;Base 3;wetland;0,084226646;0,518867925;0,144927536
COS_HRL;100;YES;7000;Base 3;A_grassland;0,478955007;0,357014064;0,409090909
COS_HRL;100;YES;7000;Base 3;baresoil;0,711546308;0,71504715;0,713292434
COS_HRL;100;YES;7000;Base 3;broadleaf;0,692270297;0,742053153;0,716297787
COS_HRL;100;YES;7000;Base 3;conifers;0,727016356;0,685273791;0,705528188
COS_HRL;100;YES;7000;Base 3;irrigated;0,312010444;0,365071283;0,336461755
COS_HRL;100;YES;7000;Base 3;N_grassland;0,26707132;0,232189974;0,248412138
COS_HRL;100;YES;7000;Base 3;rainfed;0,329472843;0,397590361;0,360340686
COS_HRL;100;YES;7000;Base 3;rice field;0,798597194;0,740362285;0,768377922
COS_HRL;100;YES;7000;Base 3;S_vegetation;0,026119403;0,088050314;0,04028777
COS_HRL;100;YES;7000;Base 3;shrubland;0,573245407;0,574056604;0,573650719
COS_HRL;100;YES;7000;Base 3;urban;0,880751782;0,790575916;0,833231147
COS_HRL;100;YES;7000;Base 3;water;0,898734177;0,949705725;0,92351717
COS_HRL;100;YES;7000;Base 3;wetland;0,417549168;0,627272727;0,501362398
COS_HRL;100;YES;7000;Base 3;A_grassland;0,387077295;0,217657046;0,278635079
COS_HRL;100;YES;7000;Base 3;baresoil;0,639484979;0,698710434;0,667787115
COS_HRL;100;YES;7000;Base 3;broadleaf;0,76614216;0,626719929;0,689453125
COS_HRL;100;YES;7000;Base 3;conifers;0,69047619;0,683815648;0,687129779
COS_HRL;100;YES;7000;Base 3;irrigated;0,347959631;0,41280583;0,377619048
COS_HRL;100;YES;7000;Base 3;N_grassland;0,175273276;0,314189189;0,225018147
COS_HRL;100;YES;7000;Base 3;rainfed;0,306032097;0,261095373;0,281783439
COS_HRL;100;YES;7000;Base 3;rice field;0,791523482;0,867364017;0,827710122
COS_HRL;100;YES;7000;Base 3;S_vegetation;0,179487179;0,409756098;0,249628529
COS_HRL;100;YES;7000;Base 3;shrubland;0,539819005;0,490341143;0,51389188
COS_HRL;100;YES;7000;Base 3;urban;0,890328152;0,780174045;0,831619278
COS_HRL;100;YES;7000;Base 3;water;0,852312282;0,964004499;0,904724202
COS_HRL;100;YES;7000;Base 3;wetland;0,364321608;0,61965812;0,458860759
